기준연월,사용본거지시읍면동_행정동기준,차명,연료,최초등록일,현소유자의출생년도
2015-12,서울특별시 성북구 삼선동,쏘나타(SONATA) 하이브리드,하이브리드(휘발유+전기),2013-07-23,1981
2015-12,서울특별시 성북구 석관동,쏘나타 하이브리드(SONATA HYB,하이브리드(휘발유+전기),2015-07-02,
2015-12,서울특별시 성북구 석관동,K5 하이브리드,하이브리드(휘발유+전기),2012-08-14,1973
2015-12,서울특별시 성북구 석관동,쏘나타 하이브리드(SONATA HYB,하이브리드(휘발유+전기),2015-07-03,1977
2015-12,서울특별시 성북구 석관동,쏘나타(SONATA) 하이브리드,하이브리드(휘발유+전기),2013-08-28,1983
2015-12,서울특별시 성북구 성북동,렉서스 ES300h,하이브리드(휘발유+전기),2014-12-11,1964
2015-12,서울특별시 성북구 성북동,그랜저(GRANDEUR) 하이브리드,하이브리드(휘발유+전기),2014-05-02,1970
2015-12,서울특별시 성북구 성북동,렉서스 RX450h,하이브리드(휘발유+전기),2012-07-27,1968
2015-12,서울특별시 성북구 안암동,렉서스 CT200h,하이브리드(휘발유+전기),2015-07-02,1988
2015-12,서울특별시 성북구 안암동,토요타 Camry Hybrid,하이브리드(휘발유+전기),2014-09-25,1978
2015-12,서울특별시 강서구 방화3동,K5 하이브리드,하이브리드(휘발유+전기),2014-06-27,1985
2015-12,서울특별시 강서구 방화3동,쏘나타(SONATA) 하이브리드,하이브리드(휘발유+전기),2013-05-24,1979
2015-12,서울특별시 강서구 방화3동,쏘나타(SONATA) 하이브리드,하이브리드(휘발유+전기),2012-12-12,1968
2015-12,서울특별시 강서구 염창동,그랜저 하이브리드 (GRANDEUR ,하이브리드(휘발유+전기),2015-11-16,1966
2015-12,서울특별시 강서구 염창동,쏘나타(SONATA) 하이브리드,하이브리드(휘발유+전기),2013-02-14,1959
2015-12,서울특별시 강서구 염창동,그랜저(GRANDEUR) 하이브리드,하이브리드(휘발유+전기),2014-11-14,1970
2015-12,서울특별시 강서구 염창동,쏘나타 하이브리드(SONATA HYB,하이브리드(휘발유+전기),2015-08-04,1980
2015-12,서울특별시 강서구 염창동,K5 하이브리드,하이브리드(휘발유+전기),2011-11-23,1978
2015-12,서울특별시 강서구 염창동,K5 하이브리드,하이브리드(휘발유+전기),2012-05-21,1972
2015-12,서울특별시 강서구 염창동,K5 하이브리드,하이브리드(휘발유+전기),2013-06-24,1973
2015-12,서울특별시 강서구 염창동,렉서스 ES300h,하이브리드(휘발유+전기),2014-07-04,1980
2015-12,서울특별시 강서구 염창동,토요타 PRIUS,하이브리드(휘발유+전기),2011-02-01,1974
2015-12,서울특별시 강서구 염창동,쏘나타 (SONATA) 하이브리드,하이브리드(휘발유+전기),2012-10-29,1969
2015-12,서울특별시 강서구 우장산동,K5 하이브리드,하이브리드(휘발유+전기),2011-05-31,1979
2015-12,서울특별시 강서구 우장산동,아반떼 하이브리드(AVANTE HYB,하이브리드(LPG+전기),2010-08-13,1950
2015-12,서울특별시 강서구 우장산동,쏘나타(SONATA) 하이브리드,하이브리드(휘발유+전기),2013-03-26,
2015-12,서울특별시 강서구 우장산동,그랜저(GRANDEUR) 하이브리드,하이브리드(휘발유+전기),2015-01-05,1970
2015-12,서울특별시 광진구 구의1동,K5 하이브리드,하이브리드(휘발유+전기),2012-11-19,1980
2015-12,서울특별시 광진구 구의2동,렉서스 ES300h,하이브리드(휘발유+전기),2015-02-27,1978
2015-12,서울특별시 광진구 구의2동,K7 하이브리드,하이브리드(휘발유+전기),2015-10-22,1961
2015-12,서울특별시 광진구 구의2동,쏘나타 플러그인 하이브리드(S,하이브리드(휘발유+전기),2015-08-12,1967
2015-12,서울특별시 광진구 구의2동,아반떼 하이브리드(AVANTE HYB,하이브리드(LPG+전기),2010-11-05,1984
2015-12,서울특별시 광진구 구의3동,그랜저(GRANDEUR) 하이브리드,하이브리드(휘발유+전기),2014-02-07,1962
2015-12,서울특별시 광진구 구의3동,쏘나타 (SONATA) 하이브리드,하이브리드(휘발유+전기),2012-04-05,1964
2015-12,서울특별시 광진구 구의3동,토요타 PRIUS,하이브리드(휘발유+전기),2011-03-24,1973
2015-12,서울특별시 광진구 구의3동,토요타 PRIUS,하이브리드(휘발유+전기),2015-01-30,1985
2015-12,서울특별시 광진구 구의3동,CR-Z,하이브리드(휘발유+전기),2013-06-07,1980
2015-12,서울특별시 광진구 구의3동,K5 하이브리드,하이브리드(휘발유+전기),2013-06-05,1984
2015-12,서울특별시 광진구 군자동,쏘나타 (SONATA) 하이브리드,하이브리드(휘발유+전기),2012-07-17,
2015-12,서울특별시 광진구 군자동,아반떼 하이브리드(AVANTE HYB,하이브리드(LPG+전기),2009-11-20,1961
2015-12,서울특별시 광진구 군자동,쏘나타(SONATA) 하이브리드,하이브리드(휘발유+전기),2013-08-30,1941
2015-12,서울특별시 광진구 능동,쏘울 EV,전기,2015-01-27,1969
2015-12,서울특별시 광진구 자양1동,쏘나타 하이브리드(SONATA HYB,하이브리드(휘발유+전기),2015-11-03,1983
2015-12,서울특별시 광진구 자양1동,TOYOTA PRIUS HYBRID,하이브리드(휘발유+전기),2014-06-02,1978
2015-12,서울특별시 광진구 자양1동,아반떼 하이브리드(AVANTE HYB,하이브리드(LPG+전기),2013-05-09,
2015-12,서울특별시 영등포구 영등포동,쏘나타 (SONATA) 하이브리드,하이브리드(휘발유+전기),2012-07-02,1982
2015-12,서울특별시 영등포구 영등포동,렉서스 ES300h,하이브리드(휘발유+전기),2014-07-23,
2015-12,서울특별시 영등포구 영등포본동,그랜저 하이브리드 (GRANDEUR ,하이브리드(휘발유+전기),2015-11-23,1969
2015-12,서울특별시 영등포구 영등포본동,렉서스 RX450h,하이브리드(휘발유+전기),2012-02-01,1954
2015-12,서울특별시 영등포구 영등포본동,쏘나타 하이브리드(SONATA HYB,하이브리드(휘발유+전기),2015-04-15,1947
2015-12,서울특별시 영등포구 영등포본동,쏘나타(SONATA) 하이브리드,하이브리드(휘발유+전기),2013-06-12,1950
2015-12,서울특별시 용산구 남영동,K5 하이브리드,하이브리드(휘발유+전기),2013-09-11,1973
2015-12,서울특별시 용산구 남영동,쏘나타 하이브리드(SONATA HYB,하이브리드(휘발유+전기),2015-02-11,1966
2015-12,서울특별시 용산구 보광동,K5 하이브리드,하이브리드(휘발유+전기),2011-11-22,1950
2015-12,서울특별시 용산구 서빙고동,쏘나타 (SONATA) 하이브리드,하이브리드(휘발유+전기),2012-11-22,1965
2015-12,서울특별시 용산구 서빙고동,렉서스 ES300h,하이브리드(휘발유+전기),2014-04-30,1966
2015-12,서울특별시 용산구 서빙고동,토요타 CAMRY Hybrid,하이브리드(휘발유+전기),2010-12-28,1948
2015-12,서울특별시 용산구 서빙고동,쏘나타 (SONATA) 하이브리드,하이브리드(휘발유+전기),2012-06-19,1969
2015-12,서울특별시 용산구 용문동,K5 하이브리드,하이브리드(휘발유+전기),2011-09-09,1940
2015-12,서울특별시 용산구 용문동,쏘나타 하이브리드(SONATA HYB,하이브리드(휘발유+전기),2015-06-19,1968
2015-12,서울특별시 용산구 용산2가동,토요타 PRIUS,하이브리드(휘발유+전기),2014-12-30,1953
2015-12,서울특별시 용산구 원효로1동,토요타 PRIUS,하이브리드(휘발유+전기),2015-10-20,1962
2015-12,서울특별시 강동구 길동,K5 하이브리드,하이브리드(휘발유+전기),2013-03-28,1979
2015-12,서울특별시 강동구 길동,아반떼 하이브리드(AVANTE HYB,하이브리드(LPG+전기),2010-04-22,1977
2015-12,서울특별시 강동구 길동,쏘나타(SONATA) 하이브리드,하이브리드(휘발유+전기),2013-12-06,1983
2015-12,서울특별시 강동구 길동,토요타 PRIUS,하이브리드(휘발유+전기),2013-12-12,1983
2015-12,서울특별시 강동구 길동,CIVIC HYBRID,하이브리드(휘발유+전기),2008-06-10,1959
2015-12,서울특별시 강동구 둔촌1동,INFINITI Q50S Hybrid,하이브리드(휘발유+전기),2015-11-30,1959
2015-12,서울특별시 강동구 둔촌1동,쏘나타(SONATA) 하이브리드,하이브리드(휘발유+전기),2014-05-02,1975
2015-12,서울특별시 강동구 둔촌1동,아반떼 하이브리드(AVANTE HYB,하이브리드(LPG+전기),2009-08-17,1959
2015-12,서울특별시 강동구 둔촌1동,쏘나타 (SONATA) 하이브리드,하이브리드(휘발유+전기),2012-09-18,1961
2015-12,서울특별시 강동구 둔촌1동,토요타 CAMRY Hybrid,하이브리드(휘발유+전기),2013-07-30,1960
2015-12,서울특별시 강동구 둔촌2동,쏘나타(SONATA) 하이브리드,하이브리드(휘발유+전기),2013-05-13,1985
2015-12,서울특별시 강동구 둔촌2동,INSIGHT,하이브리드(휘발유+전기),2012-02-15,1962
2015-12,서울특별시 강동구 둔촌2동,K7 하이브리드,하이브리드(휘발유+전기),2014-03-26,1971
2015-12,서울특별시 강동구 둔촌2동,쏘나타 (SONATA) 하이브리드,하이브리드(휘발유+전기),2012-04-23,1982
2015-12,서울특별시 강동구 둔촌2동,토요타 PRIUS,하이브리드(휘발유+전기),2011-01-18,1951
2015-12,서울특별시 강동구 명일1동,그랜저(GRANDEUR) 하이브리드,하이브리드(휘발유+전기),2014-10-29,1961
2015-12,서울특별시 강동구 명일1동,K5 하이브리드,하이브리드(휘발유+전기),2014-08-22,1985
2015-12,서울특별시 마포구 상암동,SM3 Z.E.,전기,2014-01-16,
2015-12,서울특별시 마포구 상암동,SM3 Z.E.,전기,2014-01-16,
2015-12,서울특별시 마포구 상암동,SM3 Z.E.,전기,2014-04-14,
2015-12,서울특별시 마포구 상암동,SM3 Z.E.,전기,2014-04-17,
2015-12,서울특별시 마포구 상암동,SM3 Z.E.,전기,2014-04-17,
2015-12,서울특별시 마포구 상암동,SM3 Z.E.,전기,2014-04-22,
2015-12,서울특별시 마포구 상암동,SM3 Z.E.,전기,2014-04-22,
2015-12,서울특별시 마포구 상암동,SM3 Z.E.,전기,2014-04-22,
2015-12,서울특별시 마포구 상암동,레이 전기차,전기,2013-03-19,
2015-12,서울특별시 마포구 상암동,레이 전기차,전기,2013-03-20,
2015-12,서울특별시 마포구 상암동,레이 전기차,전기,2013-03-22,
2015-12,서울특별시 마포구 상암동,SM3 Z.E.,전기,2015-09-18,1966
2015-12,서울특별시 마포구 상암동,그랜저 하이브리드 (GRANDEUR ,하이브리드(휘발유+전기),2015-04-15,1958
2015-12,서울특별시 마포구 상암동,쏘나타 (SONATA) 하이브리드,하이브리드(휘발유+전기),2011-09-23,1963
2015-12,서울특별시 마포구 상암동,SM3 Z.E.,전기,2015-04-02,
2015-12,서울특별시 마포구 상암동,CIVIC HYBRID,하이브리드(휘발유+전기),2007-04-23,
2015-12,서울특별시 마포구 상암동,렉서스 ES300h,하이브리드(휘발유+전기),2013-08-14,1973
2015-12,서울특별시 마포구 상암동,쏘나타 (SONATA) 하이브리드,하이브리드(휘발유+전기),2012-01-16,1958
2015-12,서울특별시 마포구 상암동,쏘울 EV,전기,2014-12-12,
2015-12,서울특별시 마포구 상암동,K5 하이브리드,하이브리드(휘발유+전기),2012-02-27,1971
2015-12,서울특별시 마포구 상암동,쏘나타 (SONATA) 하이브리드,하이브리드(휘발유+전기),2012-11-02,1977
2015-12,서울특별시 마포구 상암동,쏘나타 (SONATA) 하이브리드,하이브리드(휘발유+전기),2012-01-02,
2015-12,서울특별시 송파구 오륜동,쏘나타 하이브리드(SONATA HYB,하이브리드(휘발유+전기),2015-05-29,1960
2015-12,서울특별시 송파구 오륜동,그랜저(GRANDEUR) 하이브리드,하이브리드(휘발유+전기),2014-10-08,1964
2015-12,서울특별시 송파구 오륜동,렉서스 ES300h,하이브리드(휘발유+전기),2012-12-31,1969
2015-12,서울특별시 송파구 오륜동,렉서스RX400h,하이브리드(휘발유+전기),2008-06-27,1947
2015-12,서울특별시 송파구 오륜동,K5 하이브리드,하이브리드(휘발유+전기),2011-08-16,1968
2015-12,서울특별시 송파구 오륜동,쏘나타 (SONATA) 하이브리드,하이브리드(휘발유+전기),2011-06-23,1958
2015-12,서울특별시 송파구 위례동,쏘울 EV,전기,2015-07-22,1976
2015-12,서울특별시 송파구 위례동,토요타 PRIUS,하이브리드(휘발유+전기),2014-04-17,1978
2015-12,서울특별시 송파구 위례동,쏘나타 (SONATA) 하이브리드,하이브리드(휘발유+전기),2012-09-26,1981
2015-12,서울특별시 송파구 위례동,토요타 PRIUS,하이브리드(휘발유+전기),2013-11-21,1974
2015-12,서울특별시 송파구 잠실2동,렉서스 ES300h,하이브리드(휘발유+전기),2015-07-22,1966
2015-12,서울특별시 송파구 잠실2동,쏘나타(SONATA) 하이브리드,하이브리드(휘발유+전기),2014-07-03,1959
2015-12,서울특별시 송파구 잠실2동,쏘나타 (SONATA) 하이브리드,하이브리드(휘발유+전기),2012-04-24,1976
2015-12,서울특별시 송파구 잠실2동,렉서스 ES300h,하이브리드(휘발유+전기),2014-09-23,1973
2015-12,서울특별시 송파구 잠실2동,그랜저(GRANDEUR) 하이브리드,하이브리드(휘발유+전기),2014-03-06,1980
2015-12,서울특별시 송파구 잠실2동,벤츠ML350,하이브리드(휘발유+전기),2010-03-11,1968
2015-12,서울특별시 송파구 잠실2동,렉서스 ES300h,하이브리드(휘발유+전기),2015-11-11,1975
2015-12,서울특별시 송파구 잠실2동,토요타 PRIUS,하이브리드(휘발유+전기),2011-11-24,1980
2015-12,서울특별시 동작구 상도2동,그랜저(GRANDEUR) 하이브리드,하이브리드(휘발유+전기),2014-11-05,1953
2015-12,서울특별시 동작구 상도2동,K5 하이브리드,하이브리드(휘발유+전기),2015-04-15,1989
2015-12,서울특별시 동작구 상도2동,쏘나타(SONATA) 하이브리드,하이브리드(휘발유+전기),2013-09-30,1976
2015-12,서울특별시 동작구 상도3동,K5 하이브리드,하이브리드(휘발유+전기),2011-08-29,1980
2015-12,서울특별시 동작구 상도3동,쏘나타 (SONATA) 하이브리드,하이브리드(휘발유+전기),2011-09-09,1978
2015-12,서울특별시 동작구 상도4동,쏘나타 (SONATA) 하이브리드,하이브리드(휘발유+전기),2012-07-23,1982
2015-12,서울특별시 동작구 상도4동,쏘나타(SONATA) 하이브리드,하이브리드(휘발유+전기),2013-10-31,1978
2015-12,서울특별시 동작구 상도4동,K5 하이브리드,하이브리드(휘발유+전기),2013-03-08,1974
2015-12,서울특별시 동작구 신대방1동,렉서스 ES300h,하이브리드(휘발유+전기),2013-10-31,1975
2015-12,서울특별시 동작구 신대방1동,렉서스 ES300h,하이브리드(휘발유+전기),2013-12-31,1966
2015-12,서울특별시 동작구 신대방1동,렉서스 LS600hL,하이브리드(휘발유+전기),2008-06-02,
2015-12,서울특별시 동작구 신대방1동,쏘나타(SONATA) 하이브리드,하이브리드(휘발유+전기),2013-02-28,1963
2015-12,서울특별시 동작구 신대방2동,쏘나타(SONATA) 하이브리드,하이브리드(휘발유+전기),2013-11-08,
2015-12,서울특별시 동작구 신대방2동,그랜저(GRANDEUR) 하이브리드,하이브리드(휘발유+전기),2014-05-20,1972
2015-12,서울특별시 동작구 신대방2동,쏘나타 (SONATA) 하이브리드,하이브리드(휘발유+전기),2012-10-02,
2015-12,서울특별시 동작구 신대방2동,BMW i8,하이브리드(휘발유+전기),2015-06-05,1940
2015-12,서울특별시 동작구 흑석동,쏘나타 하이브리드(SONATA HYB,하이브리드(휘발유+전기),2015-06-19,1979
2015-12,서울특별시 동작구 흑석동,K5 하이브리드,하이브리드(휘발유+전기),2014-11-18,1958
2015-12,서울특별시 성북구 월곡1동,렉서스 ES300h,하이브리드(휘발유+전기),2015-07-16,1954
2015-12,서울특별시 성북구 월곡1동,쏘나타(SONATA) 하이브리드,하이브리드(휘발유+전기),2013-02-14,1984
2015-12,서울특별시 성북구 월곡1동,아반떼 하이브리드(AVANTE HYB,하이브리드(LPG+전기),2010-02-04,1986
