"","hotel","is_canceled","lead_time","arrival_date_year","arrival_date_month","arrival_date_week_number","arrival_date_day_of_month","stays_in_weekend_nights","stays_in_week_nights","adults","children","babies","meal","country","market_segment","distribution_channel","is_repeated_guest","previous_cancellations","previous_bookings_not_canceled","reserved_room_type","assigned_room_type","booking_changes","deposit_type","agent","company","days_in_waiting_list","customer_type","adr","required_car_parking_spaces","total_of_special_requests","reservation_status","reservation_status_date"
"93830","City Hotel",0,0,2016,"July",31,27,0,1,1,0,0,"BB","PRT","Corporate","Corporate",1,0,0,"A","A",0,"No Deposit","NULL","219",0,"Transient",79,0,0,"Check-Out","2016-07-28"
"93846","City Hotel",0,8,2016,"September",38,13,0,1,1,0,0,"BB","PRT","Corporate","Corporate",1,0,1,"A","B",0,"No Deposit","NULL","72",0,"Transient",40,0,1,"Check-Out","2016-09-14"
"94047","City Hotel",0,2,2016,"December",52,21,0,1,1,0,0,"BB","PRT","Corporate","Corporate",1,0,1,"E","E",1,"No Deposit","NULL","51",0,"Transient",105,0,0,"Check-Out","2016-12-22"
"94048","City Hotel",0,6,2017,"March",11,13,1,0,1,0,0,"BB","PRT","Corporate","Corporate",1,0,2,"E","E",0,"No Deposit","NULL","51",0,"Transient",110,0,0,"Check-Out","2017-03-14"
"94049","City Hotel",0,7,2017,"May",22,29,1,0,1,0,0,"BB","PRT","Corporate","Corporate",1,0,3,"E","E",1,"No Deposit","NULL","51",0,"Transient",125,0,0,"Check-Out","2017-05-30"
"94219","City Hotel",0,25,2016,"September",37,5,1,0,1,0,0,"BB","PRT","Corporate","Corporate",1,0,1,"A","A",0,"No Deposit","NULL","40",0,"Transient",65,0,1,"Check-Out","2016-09-06"
"94220","City Hotel",0,12,2016,"September",39,19,1,0,1,0,0,"BB","PRT","Corporate","Corporate",1,0,2,"A","F",0,"No Deposit","NULL","40",0,"Transient",65,0,1,"Check-Out","2016-09-20"
"94221","City Hotel",0,5,2016,"September",40,26,1,0,1,0,0,"BB","PRT","Corporate","Corporate",1,0,3,"A","A",0,"No Deposit","NULL","40",0,"Transient",65,0,1,"Check-Out","2016-09-27"
"94222","City Hotel",0,4,2016,"November",49,28,1,0,1,0,0,"BB","PRT","Corporate","Corporate",1,0,4,"A","A",0,"No Deposit","NULL","40",0,"Transient",67,1,1,"Check-Out","2016-11-29"
"94223","City Hotel",0,3,2016,"December",52,19,1,0,1,0,0,"BB","PRT","Corporate","Corporate",1,0,5,"A","A",0,"No Deposit","NULL","40",0,"Transient",65,0,1,"Check-Out","2016-12-20"
"94224","City Hotel",0,6,2016,"December",53,26,1,0,1,0,0,"BB","PRT","Corporate","Corporate",1,0,6,"A","A",0,"No Deposit","NULL","40",0,"Transient",65,0,1,"Check-Out","2016-12-27"
"94225","City Hotel",0,4,2017,"January",1,2,1,1,1,0,0,"BB","PRT","Corporate","Corporate",1,0,7,"A","A",0,"No Deposit","NULL","40",0,"Transient",65,0,1,"Check-Out","2017-01-04"
"94226","City Hotel",0,4,2017,"January",2,9,1,1,1,0,0,"BB","PRT","Corporate","Corporate",1,0,8,"A","A",0,"No Deposit","NULL","40",0,"Transient",65,0,1,"Check-Out","2017-01-11"
"94227","City Hotel",0,3,2017,"January",3,16,1,0,1,0,0,"BB","PRT","Corporate","Corporate",1,0,9,"A","A",0,"No Deposit","NULL","40",0,"Transient",65,0,1,"Check-Out","2017-01-17"
"94228","City Hotel",0,3,2017,"January",4,23,1,0,1,0,0,"BB","PRT","Corporate","Corporate",1,0,10,"A","A",0,"No Deposit","NULL","40",0,"Transient",65,0,1,"Check-Out","2017-01-24"
"94229","City Hotel",0,4,2017,"January",5,30,1,1,1,0,0,"BB","PRT","Corporate","Corporate",1,0,11,"A","A",0,"No Deposit","NULL","40",0,"Transient",65,0,1,"Check-Out","2017-02-01"
"94230","City Hotel",0,4,2017,"May",18,1,1,0,1,0,0,"BB","PRT","Corporate","Corporate",1,0,12,"A","A",0,"No Deposit","NULL","40",0,"Transient",65,0,2,"Check-Out","2017-05-02"
"94231","City Hotel",0,7,2017,"May",20,15,1,1,1,0,0,"BB","PRT","Corporate","Corporate",1,0,13,"A","A",0,"No Deposit","NULL","40",0,"Transient",65,0,2,"Check-Out","2017-05-17"
"94232","City Hotel",0,4,2017,"May",21,22,1,0,1,0,0,"BB","PRT","Corporate","Corporate",1,0,14,"A","A",0,"No Deposit","NULL","40",0,"Transient",65,0,2,"Check-Out","2017-05-23"
"94233","City Hotel",0,11,2017,"May",22,29,1,0,1,0,0,"BB","PRT","Corporate","Corporate",1,0,15,"A","A",0,"No Deposit","NULL","40",0,"Transient",65,0,2,"Check-Out","2017-05-30"
"94234","City Hotel",0,10,2017,"June",25,18,2,0,1,0,0,"BB","PRT","Corporate","Corporate",1,0,16,"A","A",0,"No Deposit","NULL","40",0,"Transient",65,0,2,"Check-Out","2017-06-20"
"94235","City Hotel",0,4,2017,"June",26,26,1,2,1,0,0,"BB","PRT","Corporate","Corporate",1,0,17,"A","A",0,"No Deposit","NULL","40",0,"Transient",65,0,2,"Check-Out","2017-06-29"
"94236","City Hotel",0,3,2017,"July",27,3,1,0,1,0,0,"BB","PRT","Corporate","Corporate",1,0,18,"A","A",0,"No Deposit","NULL","40",0,"Transient",65,0,2,"Check-Out","2017-07-04"
"94237","City Hotel",0,4,2017,"July",29,17,1,1,1,0,0,"BB","PRT","Corporate","Corporate",1,0,19,"A","C",0,"No Deposit","NULL","40",0,"Transient",65,0,2,"Check-Out","2017-07-19"
"94238","City Hotel",0,3,2017,"July",30,24,1,0,1,0,0,"BB","PRT","Corporate","Corporate",1,0,20,"A","A",0,"No Deposit","NULL","40",0,"Transient",65,0,2,"Check-Out","2017-07-25"
"94239","City Hotel",0,3,2017,"August",35,31,0,1,1,0,0,"BB","PRT","Corporate","Corporate",1,0,21,"A","A",0,"No Deposit","NULL","40",0,"Transient",67,0,3,"Check-Out","2017-09-01"
"94277","City Hotel",0,10,2016,"September",39,19,1,1,1,0,0,"BB","PRT","Corporate","Corporate",1,0,1,"A","A",0,"No Deposit","NULL","221",0,"Transient",104,0,0,"Check-Out","2016-09-21"
"94278","City Hotel",0,24,2016,"October",41,3,1,0,1,0,0,"BB","PRT","Corporate","Corporate",1,0,2,"A","B",0,"No Deposit","NULL","221",0,"Transient",95,0,0,"Check-Out","2016-10-04"
"94279","City Hotel",0,21,2016,"October",43,17,1,1,1,0,0,"BB","PRT","Corporate","Corporate",1,0,3,"A","A",1,"No Deposit","NULL","221",0,"Transient",95,0,0,"Check-Out","2016-10-19"
"94280","City Hotel",0,4,2016,"November",45,2,0,2,1,0,0,"BB","PRT","Corporate","Corporate",1,0,4,"A","A",0,"No Deposit","NULL","221",0,"Transient",88,0,3,"Check-Out","2016-11-04"
"94281","City Hotel",0,16,2017,"June",22,1,0,2,1,0,0,"BB","PRT","Corporate","Corporate",1,0,5,"A","A",0,"No Deposit","NULL","221",0,"Transient",104,0,3,"Check-Out","2017-06-03"
"94290","City Hotel",0,6,2016,"November",46,8,0,1,1,0,0,"BB","PRT","Corporate","Corporate",1,0,1,"A","A",0,"No Deposit","NULL","40",0,"Transient",74,1,1,"Check-Out","2016-11-09"
"94291","City Hotel",0,7,2016,"November",47,17,0,1,1,0,0,"BB","PRT","Corporate","Corporate",1,0,2,"A","A",0,"No Deposit","NULL","40",0,"Transient-Party",67,1,1,"Check-Out","2016-11-18"
"94292","City Hotel",1,6,2016,"November",48,24,0,1,1,0,0,"BB","PRT","Corporate","Corporate",1,1,3,"A","A",0,"No Deposit","NULL","40",0,"Transient",65,0,1,"Canceled","2016-11-23"
"94293","City Hotel",0,3,2016,"November",48,24,0,1,1,0,0,"BB","PRT","Corporate","Corporate",1,1,3,"A","A",0,"No Deposit","NULL","40",0,"Transient",67,0,1,"Check-Out","2016-11-25"
"94294","City Hotel",0,1,2016,"November",49,29,0,1,1,0,0,"BB","PRT","Corporate","Corporate",1,1,4,"A","D",0,"No Deposit","NULL","40",0,"Transient",67,1,1,"Check-Out","2016-11-30"
"94295","City Hotel",0,0,2016,"December",51,13,0,1,1,0,0,"BB","PRT","Corporate","Corporate",1,1,5,"A","A",0,"No Deposit","NULL","40",0,"Transient",67,1,1,"Check-Out","2016-12-14"
"94296","City Hotel",0,2,2016,"December",52,21,0,1,1,0,0,"BB","PRT","Corporate","Corporate",1,1,6,"A","A",0,"No Deposit","NULL","40",0,"Transient",67,0,1,"Check-Out","2016-12-22"
"94297","City Hotel",0,5,2017,"January",2,10,0,2,1,0,0,"BB","PRT","Corporate","Corporate",1,1,7,"A","A",0,"No Deposit","NULL","40",0,"Transient",65,0,1,"Check-Out","2017-01-12"
"94298","City Hotel",0,4,2017,"January",3,16,1,0,1,0,0,"BB","PRT","Corporate","Corporate",1,1,8,"A","A",0,"No Deposit","NULL","40",0,"Transient",67,1,1,"Check-Out","2017-01-17"
"94299","City Hotel",0,13,2017,"January",4,25,0,2,1,0,0,"BB","PRT","Corporate","Corporate",1,1,9,"A","A",0,"No Deposit","NULL","40",0,"Transient",67,1,1,"Check-Out","2017-01-27"
"94300","City Hotel",0,1,2017,"June",25,21,0,1,1,0,0,"BB","PRT","Corporate","Corporate",1,1,10,"A","A",0,"No Deposit","NULL","40",0,"Transient",67,1,1,"Check-Out","2017-06-22"
"94301","City Hotel",0,7,2017,"August",34,24,0,1,1,0,0,"BB","PRT","Corporate","Corporate",1,1,11,"A","A",0,"No Deposit","NULL","40",0,"Transient",67,0,1,"Check-Out","2017-08-25"
"94309","City Hotel",1,3,2016,"September",38,12,1,2,1,0,0,"BB","PRT","Corporate","Corporate",1,0,1,"A","A",0,"No Deposit","NULL","40",0,"Transient",67,0,1,"No-Show","2016-09-12"
"94310","City Hotel",0,4,2016,"September",39,19,1,2,1,0,0,"BB","PRT","Corporate","Corporate",1,1,1,"A","A",0,"No Deposit","NULL","40",0,"Transient",65,0,1,"Check-Out","2016-09-22"
"94311","City Hotel",0,4,2016,"October",42,11,0,3,1,0,0,"BB","PRT","Corporate","Corporate",1,1,2,"A","D",0,"No Deposit","NULL","40",0,"Transient",65,0,1,"Check-Out","2016-10-14"
"94312","City Hotel",0,4,2016,"November",48,21,1,2,1,0,0,"BB","PRT","Corporate","Corporate",1,1,3,"A","A",0,"No Deposit","NULL","40",0,"Transient",65,0,1,"Check-Out","2016-11-24"
"94313","City Hotel",0,20,2017,"June",25,20,0,3,1,0,0,"BB","PRT","Corporate","Corporate",1,1,4,"A","A",1,"No Deposit","NULL","40",0,"Transient",67,1,1,"Check-Out","2017-06-23"
"94314","City Hotel",0,3,2017,"June",26,26,1,1,1,0,0,"BB","PRT","Corporate","Corporate",1,1,5,"A","A",0,"No Deposit","NULL","40",0,"Transient",65,0,1,"Check-Out","2017-06-28"
"94315","City Hotel",0,6,2017,"July",29,18,0,2,1,0,0,"BB","PRT","Corporate","Corporate",1,1,6,"A","A",0,"No Deposit","NULL","40",0,"Transient",65,0,1,"Check-Out","2017-07-20"
"94316","City Hotel",0,5,2017,"August",33,16,0,2,1,0,0,"BB","PRT","Corporate","Corporate",1,1,7,"A","D",0,"No Deposit","NULL","40",0,"Transient",67,1,2,"Check-Out","2017-08-18"
"94377","City Hotel",0,0,2016,"August",32,4,0,1,1,0,0,"BB","PRT","Complementary","Direct",1,0,1,"G","G",0,"No Deposit","NULL","45",0,"Transient",0,0,4,"Check-Out","2016-08-05"
"94378","City Hotel",0,12,2016,"August",34,17,0,1,1,0,0,"BB","PRT","Complementary","Direct",1,0,3,"A","A",0,"No Deposit","NULL","45",0,"Transient",0,0,4,"Check-Out","2016-08-18"
"94379","City Hotel",0,5,2016,"August",35,24,0,2,1,0,0,"BB","PRT","Complementary","Direct",1,0,4,"A","A",1,"No Deposit","NULL","45",0,"Transient",0,0,4,"Check-Out","2016-08-26"
"94380","City Hotel",1,2,2016,"October",45,30,2,0,2,0,0,"BB","PRT","Complementary","Direct",1,1,5,"A","A",0,"No Deposit","NULL","45",0,"Transient",0,0,4,"Canceled","2016-10-29"
"94381","City Hotel",0,0,2017,"February",6,7,0,1,1,0,0,"BB","PRT","Complementary","Direct",1,1,5,"D","D",0,"No Deposit","NULL","45",0,"Transient",0,0,4,"Check-Out","2017-02-08"
"94382","City Hotel",0,0,2017,"March",9,1,0,1,1,0,0,"BB","PRT","Complementary","Direct",1,1,6,"A","A",0,"No Deposit","NULL","45",0,"Transient",0,0,2,"Check-Out","2017-03-02"
"94383","City Hotel",0,49,2017,"March",11,14,0,2,1,0,0,"BB","PRT","Complementary","Direct",1,1,7,"A","A",0,"No Deposit","NULL","45",0,"Transient",0,0,2,"Check-Out","2017-03-16"
"94384","City Hotel",0,0,2017,"March",11,16,0,1,1,0,0,"BB","PRT","Complementary","Direct",1,1,7,"A","A",0,"No Deposit","NULL","45",0,"Transient",0,0,2,"Check-Out","2017-03-17"
"94385","City Hotel",0,1,2017,"April",14,4,0,2,1,0,0,"BB","PRT","Complementary","Direct",1,1,9,"A","A",1,"No Deposit","NULL","45",0,"Transient",0,0,2,"Check-Out","2017-04-06"
"94386","City Hotel",1,1,2017,"May",18,4,0,2,2,0,0,"BB","PRT","Complementary","Direct",1,1,10,"F","F",0,"No Deposit","NULL","45",0,"Transient",0,0,2,"Canceled","2017-05-04"
"94387","City Hotel",0,4,2017,"May",19,9,0,1,1,0,0,"BB","PRT","Complementary","Direct",1,2,10,"D","A",1,"No Deposit","NULL","45",0,"Transient",0,0,2,"Check-Out","2017-05-10"
"94388","City Hotel",1,1,2017,"May",19,13,0,1,2,0,0,"BB","PRT","Complementary","Direct",1,4,11,"D","D",0,"No Deposit","NULL","45",0,"Transient-Party",0,0,3,"Canceled","2017-05-12"
"94389","City Hotel",1,1,2017,"May",19,13,0,1,2,0,0,"BB","PRT","Complementary","Direct",1,4,11,"D","D",0,"No Deposit","NULL","45",0,"Transient-Party",0,0,3,"Canceled","2017-05-12"
"94390","City Hotel",0,0,2017,"May",21,24,0,1,1,0,0,"BB","PRT","Complementary","Direct",1,4,11,"E","E",0,"No Deposit","NULL","45",0,"Transient",0,0,3,"Check-Out","2017-05-25"
"94391","City Hotel",0,5,2017,"May",22,29,1,0,1,0,0,"BB","PRT","Complementary","Direct",1,4,12,"D","A",0,"No Deposit","NULL","45",0,"Transient",0,0,3,"Check-Out","2017-05-30"
"94392","City Hotel",0,4,2017,"June",22,2,0,1,2,0,0,"BB","PRT","Complementary","Direct",1,4,13,"F","D",0,"No Deposit","NULL","45",0,"Transient",0,0,3,"Check-Out","2017-06-03"
"94393","City Hotel",0,15,2017,"June",22,2,0,1,2,0,0,"BB","PRT","Complementary","Direct",1,4,13,"F","F",0,"No Deposit","NULL","45",0,"Transient",0,0,3,"Check-Out","2017-06-03"
"94394","City Hotel",0,0,2017,"June",24,14,0,1,1,0,0,"BB","PRT","Complementary","Direct",1,4,15,"A","E",0,"No Deposit","NULL","NULL",0,"Transient",0,0,1,"Check-Out","2017-06-15"
"94395","City Hotel",0,0,2017,"June",25,21,0,1,1,0,0,"BB","PRT","Complementary","Direct",1,4,16,"E","C",0,"No Deposit","NULL","45",0,"Transient",0,0,3,"Check-Out","2017-06-22"
"94396","City Hotel",1,1,2017,"July",27,5,0,1,1,0,0,"BB","PRT","Complementary","Corporate",1,4,17,"A","A",0,"No Deposit","NULL","45",0,"Transient",0,0,3,"Canceled","2017-07-05"
"94397","City Hotel",0,1,2017,"July",28,12,0,1,1,0,0,"BB","PRT","Complementary","Direct",1,5,17,"A","A",0,"No Deposit","NULL","45",0,"Transient",0,0,3,"Check-Out","2017-07-13"
"94398","City Hotel",0,0,2017,"August",31,1,0,1,1,0,0,"BB","PRT","Complementary","Direct",1,5,18,"A","A",0,"No Deposit","NULL","45",0,"Transient",0,0,3,"Check-Out","2017-08-02"
"94399","City Hotel",0,1,2017,"August",32,8,0,1,1,0,0,"BB","PRT","Complementary","Direct",1,5,19,"A","C",1,"No Deposit","NULL","45",0,"Transient",0,0,3,"Check-Out","2017-08-09"
"94400","City Hotel",0,0,2017,"August",33,15,0,1,1,0,0,"BB","PRT","Complementary","Direct",1,5,20,"A","A",0,"No Deposit","NULL","45",0,"Transient",0,0,3,"Check-Out","2017-08-16"
"94401","City Hotel",0,0,2017,"August",34,23,0,1,1,0,0,"BB","PRT","Complementary","Direct",1,5,21,"A","A",0,"No Deposit","NULL","45",0,"Transient",0,0,3,"Check-Out","2017-08-24"
"94735","City Hotel",0,6,2017,"February",8,23,0,1,1,0,0,"BB","FRA","Corporate","Corporate",1,0,1,"A","A",0,"No Deposit","NULL","227",0,"Transient",80,0,0,"Check-Out","2017-02-24"
"94794","City Hotel",0,7,2016,"November",48,22,0,2,1,0,0,"BB","PRT","Corporate","Corporate",1,0,1,"A","D",0,"No Deposit","NULL","40",0,"Transient",65,0,0,"Check-Out","2016-11-24"
"94795","City Hotel",0,4,2017,"July",28,10,1,0,1,0,0,"BB","PRT","Corporate","Corporate",1,0,2,"A","A",1,"No Deposit","NULL","40",0,"Transient",65,0,0,"Check-Out","2017-07-11"
"94878","City Hotel",0,0,2016,"August",33,11,0,0,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",1,0,0,"A","K",0,"No Deposit","28","NULL",0,"Transient-Party",0,0,1,"Check-Out","2016-08-11"
"94879","City Hotel",0,0,2016,"August",33,11,0,0,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",1,0,0,"A","K",0,"No Deposit","28","NULL",0,"Transient",0,0,1,"Check-Out","2016-08-11"
"95181","City Hotel",0,1,2017,"February",7,17,0,1,2,0,0,"BB","PRT","Complementary","Direct",1,0,1,"A","A",0,"No Deposit","NULL","45",0,"Transient",0,0,0,"Check-Out","2017-02-18"
"95392","City Hotel",0,4,2016,"October",41,3,1,0,1,0,0,"BB","PRT","Corporate","Corporate",1,0,1,"A","A",0,"No Deposit","NULL","40",0,"Transient",67,1,1,"Check-Out","2016-10-04"
"95393","City Hotel",0,7,2016,"November",46,9,0,1,1,0,0,"BB","PRT","Corporate","Corporate",1,0,2,"A","A",0,"No Deposit","NULL","40",0,"Transient",67,1,1,"Check-Out","2016-11-10"
"95394","City Hotel",0,3,2016,"December",50,5,1,0,1,0,0,"BB","PRT","Corporate","Corporate",1,0,3,"A","A",0,"No Deposit","NULL","40",0,"Transient",67,1,1,"Check-Out","2016-12-06"
"95395","City Hotel",0,0,2016,"December",51,13,0,1,1,0,0,"BB","PRT","Corporate","Corporate",1,0,4,"A","A",0,"No Deposit","NULL","40",0,"Transient",67,0,1,"Check-Out","2016-12-14"
"95396","City Hotel",0,4,2017,"January",3,16,1,1,1,0,0,"BB","PRT","Corporate","Corporate",1,0,5,"A","A",2,"No Deposit","NULL","40",0,"Transient",67,0,1,"Check-Out","2017-01-18"
"95397","City Hotel",0,13,2017,"January",4,25,0,2,1,0,0,"BB","PRT","Corporate","Corporate",1,0,6,"A","A",0,"No Deposit","NULL","40",0,"Transient",67,1,1,"Check-Out","2017-01-27"
"95398","City Hotel",0,4,2017,"May",19,9,0,1,1,0,0,"BB","PRT","Corporate","Corporate",1,0,7,"A","A",0,"No Deposit","NULL","40",0,"Transient",67,0,1,"Check-Out","2017-05-10"
"95548","City Hotel",0,1,2016,"August",34,20,0,0,2,0,0,"BB","PRT","Online TA","TA/TO",1,0,0,"A","A",0,"No Deposit","7","NULL",0,"Transient",0,0,0,"Check-Out","2016-08-20"
"95734","City Hotel",0,0,2016,"August",35,23,0,0,1,0,0,"BB","PRT","Online TA","TA/TO",1,0,0,"A","K",0,"No Deposit","9","NULL",0,"Transient",0,0,1,"Check-Out","2016-08-23"
"95766","City Hotel",0,2,2016,"November",45,2,0,2,1,0,0,"BB","PRT","Corporate","Corporate",1,0,1,"A","A",0,"No Deposit","NULL","40",0,"Transient",65,0,1,"Check-Out","2016-11-04"
"95767","City Hotel",0,1,2017,"January",1,4,0,2,2,0,0,"BB","PRT","Corporate","Corporate",1,0,2,"A","A",0,"No Deposit","NULL","40",0,"Transient",65,0,1,"Check-Out","2017-01-06"
"95888","City Hotel",0,4,2016,"September",37,6,0,3,1,0,0,"BB","PRT","Corporate","Corporate",1,0,1,"A","A",0,"No Deposit","NULL","40",0,"Transient",67,1,1,"Check-Out","2016-09-09"
"95889","City Hotel",0,5,2016,"September",39,19,1,1,1,0,0,"BB","PRT","Corporate","Corporate",1,0,2,"A","A",0,"No Deposit","NULL","40",0,"Transient",65,0,1,"Check-Out","2016-09-21"
"95890","City Hotel",0,5,2016,"September",40,27,0,3,1,0,0,"BB","PRT","Corporate","Corporate",1,0,3,"A","A",0,"No Deposit","NULL","40",0,"Transient",67,1,1,"Check-Out","2016-09-30"
"95891","City Hotel",0,4,2016,"October",42,11,0,3,1,0,0,"BB","PRT","Corporate","Corporate",1,0,4,"A","A",0,"No Deposit","NULL","40",0,"Transient",65,0,1,"Check-Out","2016-10-14"
"95892","City Hotel",1,12,2016,"October",42,12,0,2,1,0,0,"BB","PRT","Corporate","Corporate",1,0,4,"A","A",0,"No Deposit","NULL","40",0,"Transient",65,0,1,"No-Show","2016-10-12"
"95893","City Hotel",0,4,2016,"November",45,1,0,3,1,0,0,"BB","PRT","Corporate","Corporate",1,1,5,"A","A",0,"No Deposit","NULL","40",0,"Transient",65,0,1,"Check-Out","2016-11-04"
"95894","City Hotel",0,2,2016,"November",49,30,0,2,1,0,0,"BB","PRT","Corporate","Corporate",1,1,6,"A","A",0,"No Deposit","NULL","40",0,"Transient",65,0,1,"Check-Out","2016-12-02"
"95895","City Hotel",0,0,2016,"December",52,19,1,3,1,0,0,"BB","PRT","Corporate","Corporate",1,1,7,"A","A",0,"No Deposit","NULL","40",0,"Transient",67,0,1,"Check-Out","2016-12-23"
"95896","City Hotel",0,7,2016,"December",53,27,0,2,1,0,0,"BB","PRT","Corporate","Corporate",1,1,8,"A","A",0,"No Deposit","NULL","40",0,"Transient",65,0,1,"Check-Out","2016-12-29"
"95897","City Hotel",0,5,2017,"January",1,3,0,3,1,0,0,"BB","PRT","Corporate","Corporate",1,1,9,"A","A",0,"No Deposit","NULL","40",0,"Transient",65,0,1,"Check-Out","2017-01-06"
"95898","City Hotel",0,4,2017,"January",2,10,0,3,1,0,0,"BB","PRT","Corporate","Corporate",1,1,10,"A","A",0,"No Deposit","NULL","40",0,"Transient",65,0,1,"Check-Out","2017-01-13"
"95899","City Hotel",0,11,2017,"January",4,24,0,3,1,0,0,"BB","PRT","Corporate","Corporate",1,1,11,"A","A",1,"No Deposit","NULL","40",0,"Transient",65,0,1,"Check-Out","2017-01-27"
"95900","City Hotel",0,4,2017,"January",5,31,0,3,1,0,0,"BB","PRT","Corporate","Corporate",1,1,12,"A","A",0,"No Deposit","NULL","40",0,"Transient",65,0,1,"Check-Out","2017-02-03"
"95901","City Hotel",0,6,2017,"May",19,9,0,3,1,0,0,"BB","PRT","Corporate","Corporate",1,1,13,"A","A",0,"No Deposit","NULL","40",0,"Transient",65,0,1,"Check-Out","2017-05-12"
"95902","City Hotel",0,4,2017,"May",22,28,2,0,1,0,0,"BB","PRT","Corporate","Corporate",1,1,14,"A","A",0,"No Deposit","NULL","40",0,"Transient",65,0,1,"Check-Out","2017-05-30"
"95903","City Hotel",0,14,2017,"June",24,13,0,3,1,0,0,"BB","PRT","Corporate","Corporate",1,1,15,"A","A",0,"No Deposit","NULL","40",0,"Transient",65,0,1,"Check-Out","2017-06-16"
"95904","City Hotel",0,4,2017,"June",26,27,0,3,1,0,0,"BB","PRT","Corporate","Corporate",1,1,16,"A","A",0,"No Deposit","NULL","40",0,"Transient",67,0,1,"Check-Out","2017-06-30"
"95905","City Hotel",0,5,2017,"July",28,11,0,3,1,0,0,"BB","PRT","Corporate","Corporate",1,1,17,"A","A",0,"No Deposit","NULL","40",0,"Transient",65,0,1,"Check-Out","2017-07-14"
"95906","City Hotel",0,6,2017,"July",29,18,0,3,1,0,0,"BB","PRT","Corporate","Corporate",1,1,18,"A","A",0,"No Deposit","NULL","40",0,"Transient",65,0,1,"Check-Out","2017-07-21"
"95907","City Hotel",0,6,2017,"August",34,22,0,3,1,0,0,"BB","PRT","Complementary","Corporate",1,1,19,"A","A",1,"No Deposit","NULL","40",0,"Transient",0,1,1,"Check-Out","2017-08-25"
"95964","City Hotel",0,0,2016,"August",35,26,0,0,2,0,0,"SC","PRT","Online TA","TA/TO",1,0,0,"A","K",0,"No Deposit","9","NULL",0,"Contract",0,0,1,"Check-Out","2016-08-26"
"96203","City Hotel",0,8,2016,"October",41,6,0,1,1,0,0,"BB","PRT","Corporate","Corporate",1,0,1,"A","A",0,"No Deposit","NULL","40",0,"Transient",65,0,1,"Check-Out","2016-10-07"
"96204","City Hotel",0,9,2016,"October",42,13,0,2,1,0,0,"BB","PRT","Corporate","Corporate",1,0,2,"A","A",0,"No Deposit","NULL","40",0,"Transient",67,1,1,"Check-Out","2016-10-15"
"96205","City Hotel",0,3,2016,"October",44,23,2,0,1,0,0,"BB","PRT","Corporate","Corporate",1,0,3,"A","D",0,"No Deposit","NULL","40",0,"Transient",67,1,1,"Check-Out","2016-10-25"
"96206","City Hotel",0,5,2016,"November",46,7,1,0,1,0,0,"BB","PRT","Corporate","Corporate",1,0,4,"A","D",0,"No Deposit","NULL","40",0,"Transient",67,1,1,"Check-Out","2016-11-08"
"96207","City Hotel",0,7,2016,"November",47,17,0,1,1,0,0,"BB","PRT","Corporate","Corporate",1,0,5,"A","A",0,"No Deposit","NULL","40",0,"Transient-Party",67,1,1,"Check-Out","2016-11-18"
"96208","City Hotel",0,3,2016,"November",48,24,0,1,1,0,0,"BB","PRT","Corporate","Corporate",1,0,6,"A","A",0,"No Deposit","NULL","40",0,"Transient",65,0,1,"Check-Out","2016-11-25"
"96209","City Hotel",0,12,2016,"December",50,8,0,2,1,0,0,"BB","PRT","Corporate","Corporate",1,0,7,"A","A",0,"No Deposit","NULL","40",0,"Transient",67,0,1,"Check-Out","2016-12-10"
"96210","City Hotel",0,1,2016,"December",52,20,0,3,1,0,0,"BB","PRT","Corporate","Corporate",1,0,8,"A","A",0,"No Deposit","NULL","40",0,"Transient",67,1,1,"Check-Out","2016-12-23"
"96211","City Hotel",0,5,2017,"January",2,11,0,2,2,0,0,"BB","PRT","Corporate","Corporate",1,0,9,"A","A",0,"No Deposit","NULL","40",0,"Transient",65,0,1,"Check-Out","2017-01-13"
"96283","City Hotel",0,6,2016,"October",41,6,0,1,1,0,0,"BB","PRT","Corporate","Corporate",1,0,1,"A","D",0,"No Deposit","NULL","40",0,"Transient",67,1,0,"Check-Out","2016-10-07"
"96284","City Hotel",0,12,2016,"October",42,12,0,1,1,0,0,"BB","PRT","Corporate","Corporate",1,0,2,"A","D",0,"No Deposit","NULL","40",0,"Transient",67,1,0,"Check-Out","2016-10-13"
"96285","City Hotel",0,18,2016,"October",43,18,0,2,1,0,0,"BB","PRT","Corporate","Corporate",1,0,3,"A","A",0,"No Deposit","NULL","40",0,"Transient",67,1,0,"Check-Out","2016-10-20"
"96287","City Hotel",0,4,2016,"December",52,20,0,3,1,0,0,"BB","PRT","Corporate","Corporate",1,0,1,"A","A",1,"No Deposit","NULL","40",0,"Transient",67,1,1,"Check-Out","2016-12-23"
